Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
640e84774359a9b463f4a713,5f43ef4041bb5f11a27aa07e,APPROVED,2023-03-13T02:03:40.075000Z,2023-03-13T03:10:51.964000Z,2023-03-13T16:00:07.583000,2023-03-13T03:10:52.382752Z,4032,70AE6036,127,English,24,Female,White,United States,United States,United States,English,Yes,Part-Time
640e849302c2a376a7ee82f3,63f2e107c4d0bc684b99d2c6,APPROVED,2023-03-13T02:04:07.587000Z,2023-03-13T03:01:57.565000Z,2023-03-13T16:00:14.100000,2023-03-13T03:01:57.960496Z,3470,70AE6036,48,English,43,Male,Black,United States,United States,United States,English,No,Full-Time
640e84fb1aa427bc97756335,5dbf692c2a1dd63f64ef5ae4,APPROVED,2023-03-13T02:05:51.450000Z,2023-03-13T03:14:21.472000Z,2023-03-13T16:00:07.731000,2023-03-13T03:14:21.891733Z,4111,70AE6036,279,English,29,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
640e86b1e7e9db945d13fab0,5fd8025bcfda8b1165a0b16e,APPROVED,2023-03-13T02:13:33.500000Z,2023-03-13T03:18:28.704000Z,2023-03-13T16:00:14.223000,2023-03-13T03:18:29.114254Z,3896,70AE6036,374,English,20,Male,White,United States,United States,United States,English,No,Full-Time
640e8dddba4f7818ab4dd05c,60f75a701ac4cfc5c17cceb7,APPROVED,2023-03-13T02:43:46.210000Z,2023-03-13T03:38:35.611000Z,2023-03-13T16:00:07.876000,2023-03-13T03:38:36.117114Z,3290,70AE6036,21,English,38,Female,White,United States,United States,United States,English,No,Full-Time
640e8e501fd6adf9cad5a1ec,60fd933d5461857048f9e74c,APPROVED,2023-03-13T02:45:44.976000Z,2023-03-13T03:32:49.365000Z,2023-03-13T16:00:08.040000,2023-03-13T03:32:49.769821Z,2825,70AE6036,352,English,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
640e8e6f9e449e69f0a9ebcc,608d0831835bd8f85ac9237e,APPROVED,2023-03-13T02:46:13.940000Z,2023-03-13T03:51:03.425000Z,2023-03-13T16:00:14.349000,2023-03-13T03:51:03.836627Z,3890,70AE6036,19,"English, Chinese",44,Male,Asian,China,United States,United States,English,No,DATA_EXPIRED
640e8f2efe303a3115e54665,5edc0583f16dff0c806bdbb6,APPROVED,2023-03-13T02:51:02.105000Z,2023-03-13T03:44:33.457000Z,2023-03-13T16:00:14.467000,2023-03-13T03:44:34.014374Z,3212,70AE6036,214,"Arabic, English",21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
640e8f7b752facb8b992d6c7,5ec0d47ecf12be4ea2754516,APPROVED,2023-03-13T02:50:46.469000Z,2023-03-13T04:09:07.354000Z,2023-03-13T16:00:14.591000,2023-03-13T04:09:07.805517Z,4701,70AE6036,123,English,44,Male,White,United States,United States,United States,English,No,Full-Time
640e8fa063229dd8b743de5c,61021c2ad3b0633be797eddf,APPROVED,2023-03-13T02:51:15.989000Z,2023-03-13T04:24:13.907000Z,2023-03-13T16:00:08.185000,2023-03-13T04:24:14.289338Z,5578,70AE6036,389,English,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
640e8fef996e6ebbedee82cd,5ee71ce25f11c84a3e909b09,APPROVED,2023-03-13T02:54:47.056000Z,2023-03-13T04:06:23.711000Z,2023-03-13T16:00:08.321000,2023-03-13T04:06:24.049653Z,4297,70AE6036,333,"English, Spanish",31,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
640e900f5371417a7ddb3c1f,6108027a71236aa28a407666,APPROVED,2023-03-13T02:53:08.496000Z,2023-03-13T03:55:34.403000Z,2023-03-13T16:00:08.458000,2023-03-13T03:55:34.778842Z,3746,70AE6036,431,English,19,Female,White,United States,United States,United States,English,Yes,Part-Time
640e945eee7bf302f924ef0f,5e87900b524dca41065df104,APPROVED,2023-03-13T03:11:31.615000Z,2023-03-13T03:44:11.685000Z,2023-03-13T16:00:08.597000,2023-03-13T03:44:12.093766Z,1961,70AE6036,43,"English, Italian",22,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
640e95404c7468cef65588ea,628419137c4c3ded72e4874d,APPROVED,2023-03-13T03:15:16.816000Z,2023-03-13T05:05:48.662000Z,2023-03-13T16:00:14.728000,2023-03-13T05:05:49.134650Z,6632,70AE6036,23,English,22,Male,White,United States,United States,United States,English,Yes,Part-Time
640e956f4c7468cef65588ef,6361769fee0c219b0f1cc480,APPROVED,2023-03-13T03:16:46.322000Z,2023-03-13T04:22:29.206000Z,2023-03-13T16:00:14.897000,2023-03-13T04:22:29.641879Z,3943,70AE6036,151,English,34,Male,White,United States,United States,United States,English,Yes,Full-Time
640e95ed7bdb0012b92becad,6005fd9c8bbd67931607e518,APPROVED,2023-03-13T03:19:28.965000Z,2023-03-13T03:58:19.648000Z,2023-03-13T16:00:08.737000,2023-03-13T03:58:20.040443Z,2331,70AE6036,347,English,32,Female,Asian,China,United States,United States,English,No,Full-Time
640e97aadd9e8a802c8c6681,63d73bfc8765da5b8a06f465,APPROVED,2023-03-13T03:27:08.454000Z,2023-03-13T05:00:00.840000Z,2023-03-13T16:00:15.019000,2023-03-13T05:00:01.219371Z,5573,70AE6036,253,English,40,Male,White,United States,United States,United States,English,No,Other
640e97d7629f6048aa82f055,63e5be4daa8fac2e51d4fe91,APPROVED,2023-03-13T03:26:20.198000Z,2023-03-13T04:13:19.330000Z,2023-03-13T16:00:15.145000,2023-03-13T04:13:19.738481Z,2820,70AE6036,16,English,20,Male,White,United States,United States,United States,English,Yes,Part-Time
640e98eb80a9751b49c94726,63d83eafdd418ada3528719e,APPROVED,2023-03-13T03:37:58.482000Z,2023-03-13T04:50:06.868000Z,2023-03-13T16:00:08.876000,2023-03-13T04:50:07.350991Z,4329,70AE6036,183,English,36,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
640e9917114cc30df2ee82ba,5fe354a2e44df4fb4634bbc3,APPROVED,2023-03-13T03:31:41.257000Z,2023-03-13T04:30:18.157000Z,2023-03-13T16:00:09.021000,2023-03-13T04:30:18.550119Z,3517,70AE6036,178,English,40,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
640e9930cced5df837a9ec32,60ff4339f5ffb265d16b144f,APPROVED,2023-03-13T03:32:02.455000Z,2023-03-13T04:19:31.014000Z,2023-03-13T16:00:09.166000,2023-03-13T04:19:31.381510Z,2849,70AE6036,246,English,20,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time
640e9a8defc891adbc82f090,63f77d4f671167ec16eee15c,APPROVED,2023-03-13T03:42:57.271000Z,2023-03-13T04:38:46.820000Z,2023-03-13T16:00:09.308000,2023-03-13T04:38:47.173106Z,3350,70AE6036,61,English,18,Female,Asian,United States,United States,United States,English,Yes,Part-Time
640e9ba4ad771a58c54c7a06,63e711bb284d2bc894a057a6,APPROVED,2023-03-13T03:46:26.438000Z,2023-03-13T05:07:02.728000Z,2023-03-13T16:00:15.273000,2023-03-13T05:07:03.157442Z,4837,70AE6036,249,English,42,Male,White,United States,United States,United States,English,No,Full-Time
640e9bafa9b61a746bd946f1,63ea4e8c0e9a66f5843ed4ac,APPROVED,2023-03-13T03:43:02.702000Z,2023-03-13T04:21:29.518000Z,2023-03-13T16:00:15.392000,2023-03-13T04:21:29.969370Z,2307,70AE6036,190,English,27,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640e9bdc970959ab6f16056c,5d5a48a67ca41f0001e97f8b,APPROVED,2023-03-13T03:43:27.046000Z,2023-03-13T04:36:33.681000Z,2023-03-13T16:00:09.442000,2023-03-13T04:36:34.098507Z,3187,70AE6036,99,English,28,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640e9c1361ee5fd76fbf8395,63bda65b774a91e291c5b1a8,APPROVED,2023-03-13T03:47:56.079000Z,2023-03-13T04:56:39.960000Z,2023-03-13T16:00:15.521000,2023-03-13T04:56:40.412955Z,4124,70AE6036,328,English,31,Male,White,United States,United States,United States,English,No,Part-Time
640e9c229f5bf64fb8e5468b,5d9303bbc400a90018821b13,APPROVED,2023-03-13T03:51:24.073000Z,2023-03-13T04:37:54.622000Z,2023-03-13T16:00:15.662000,2023-03-13T04:37:55.058454Z,2791,70AE6036,229,English,22,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
640e9c430009512bf724ef1a,63e857fe022e159687d56f41,APPROVED,2023-03-13T03:50:57.629000Z,2023-03-13T04:57:11.010000Z,2023-03-13T16:00:15.792000,2023-03-13T04:57:11.433580Z,3974,70AE6036,72,English,29,Male,Other,United States,United States,United States,English,Yes,Other
640e9c4cd81ea82e1dd946d6,5bb94dea3ea7ed00017cb109,APPROVED,2023-03-13T03:46:41.321000Z,2023-03-13T04:57:46.129000Z,2023-03-13T16:00:09.584000,2023-03-13T04:57:46.546059Z,4265,70AE6036,349,English,22,Female,Mixed,United States,United States,United States,English,No,Due to start a new job within the next month
640e9c5062cdcb50514c7a49,64013a68f0b6846f5e68b7ad,APPROVED,2023-03-13T03:45:24.104000Z,2023-03-13T04:25:33.153000Z,2023-03-13T16:00:15.918000,2023-03-13T04:25:33.565733Z,2410,trlrn@CCNY20,62,English,25,Male,White,United States,United States,United States,English,No,Part-Time
640e9c604f08dbc013f2e29c,63d7ddc0c07dd5787084df8e,APPROVED,2023-03-13T03:45:40.420000Z,2023-03-13T05:26:24.845000Z,2023-03-13T16:00:16.045000,2023-03-13T05:26:25.265133Z,6045,70AE6036,222,"Greek, English, Spanish",32,Male,White,Greece,United States,United States,English,No,Full-Time
640e9c69a9b61a746bd946f4,63d13b44f511eff0aef876f2,APPROVED,2023-03-13T03:46:02.923000Z,2023-03-13T04:23:25.143000Z,2023-03-13T16:00:16.176000,2023-03-13T04:23:25.527138Z,2243,70AE6036,406,English,41,Male,White,United States,United States,United States,English,No,Full-Time
640e9ce95e38a7894edb3c43,60d2d061fd054556769ca306,APPROVED,2023-03-13T03:47:55.877000Z,2023-03-13T04:47:08.352000Z,2023-03-13T16:00:16.299000,2023-03-13T04:47:08.772665Z,3553,70AE6036,397,English,20,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
640e9d06e20924d6f1f2e25d,63e576170eb086a90644efb4,APPROVED,2023-03-13T03:48:30.533000Z,2023-03-13T04:43:59.395000Z,2023-03-13T16:00:16.417000,2023-03-13T04:43:59.784832Z,3329,70AE6036,174,"Chinese, English",36,Male,Asian,China,United States,United States,Chinese,No,Part-Time
640e9d304f08dbc013f2e2a6,6310ceffa120ca2c1fbe1d92,APPROVED,2023-03-13T03:49:04.646000Z,2023-03-13T06:25:44.100000Z,2023-03-13T16:00:09.783000,2023-03-13T06:25:44.835391Z,9400,70AE6036,393,English,43,Female,White,United States,United States,United States,English,No,Other
640e9d7a06ca71f7b7a9ec11,5e03f8517f08edece67a3137,APPROVED,2023-03-13T03:50:23.730000Z,2023-03-13T05:32:43.765000Z,2023-03-13T16:00:16.536000,2023-03-13T05:32:44.151179Z,6141,70AE6036,46,"English, Spanish",34,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
640e9d8b11e66c6f8a009e2b,60fd9e6a8312b735fef884d4,APPROVED,2023-03-13T03:50:52.549000Z,2023-03-13T05:26:25.653000Z,2023-03-13T16:00:09.949000,2023-03-13T05:26:26.057636Z,5734,70AE6036,102,English,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
640e9db9a9b61a746bd94702,61282ca83be28773ac7c421f,APPROVED,2023-03-13T03:52:53.010000Z,2023-03-13T06:16:49.587000Z,2023-03-13T16:00:10.095000,2023-03-13T06:16:50.029159Z,8637,70AE6036,374,English,42,Female,White,United States,United States,United States,English,No,Part-Time
640e9ea126f95972cc721fe7,5fb7c9fa2be0a83d8f8913b8,APPROVED,2023-03-13T03:55:18.312000Z,2023-03-13T04:48:58.355000Z,2023-03-13T16:00:10.291000,2023-03-13T04:48:58.781174Z,3221,70AE6036,179,English,46,Female,White,United States,United States,United States,English,No,Full-Time
640e9f97641178bbb3ccdd7c,60ed200c728ab881912aac11,APPROVED,2023-03-13T03:59:27.593000Z,2023-03-13T05:20:07.977000Z,2023-03-13T16:00:10.821000,2023-03-13T05:20:08.412754Z,4841,70AE6036,448,English,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
