"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","","","","","","","","","","","","","",""
"","","","","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","pavlovia","0","11","0.0-0.0","","","","","","","","","",""
"","","","","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","instructions","1","2227","0.0-1.0","[{""page_index"":0,""viewing_time"":2214}]","2214","","","","","","","",""
"fullscreenexit","2","6677","fullscreenexit","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","","","","","","","","","","","","","",""
"","","","","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","fullscreen","2","7435","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","image-keyboard-response","3","9118","0.0-3.0-0.0","","1678","","","32","","","","",""
"","","","","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","instructions","4","35885","0.0-4.0","[{""page_index"":0,""viewing_time"":6461},{""page_index"":1,""viewing_time"":3503},{""page_index"":2,""viewing_time"":1881},{""page_index"":3,""viewing_time"":5473},{""page_index"":4,""viewing_time"":2767},{""page_index"":5,""viewing_time"":2937},{""page_index"":6,""viewing_time"":2587},{""page_index"":7,""viewing_time"":904}]","26514","","","","","","","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","5","54878","0.0-5.0-1.0","","18985","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","24","your acquaintances","1/4 or 25%","","50"
"","","","decision","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","6","63584","0.0-5.0-1.1","","8702","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","32","complete strangers","1/3 or 33%","","50"
"","","","decision","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","7","69116","0.0-5.0-1.2","","5527","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","50","your high school classmates","1/2 or 50%","","50"
"","","","decision","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","8","73879","0.0-5.0-1.3","","4758","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","67","other prolific workers","2/3 or 67%","","50"
"","","","decision","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","9","78715","0.0-5.0-1.4","","4833","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","76","your closest friends","3/4 or 75%","","50"
"","","","","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","instructions","10","80365","0.0-6.0","[{""page_index"":0,""viewing_time"":1647}]","1647","","","","","","","",""
"","","","simRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","11","88911","0.0-7.0-1.0","","8544","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","complete strangers","","",""
"","","","simRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","12","95580","0.0-7.0-1.1","","6665","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your acquaintances","","",""
"","","","simRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","13","100429","0.0-7.0-1.2","","4847","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your high school classmates","","",""
"","","","simRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","14","105192","0.0-7.0-1.3","","4758","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","other prolific workers","","",""
"","","","simRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","15","109050","0.0-7.0-1.4","","3856","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your closest friends","","",""
"","","","","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","instructions","16","111208","0.0-8.0","[{""page_index"":0,""viewing_time"":2156}]","2156","","","","","","","",""
"","","","abilRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","17","117942","0.0-9.0-1.0","","6733","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","your acquaintances","","",""
"","","","abilRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","18","122021","0.0-9.0-1.1","","4074","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","9","other prolific workers","","",""
"","","","abilRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","19","124049","0.0-9.0-1.2","","2025","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","your high school classmates","","",""
"","","","abilRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","20","127406","0.0-9.0-1.3","","3356","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","your closest friends","","",""
"","","","abilRating","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","html-slider-response","21","128470","0.0-9.0-1.4","","1060","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","complete strangers","","",""
"fullscreenexit","22","128787","fullscreenexit","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","","","","","","","","","","","","","",""
"","","","","63e55887d67a5c7e32a678fa","bdp_bc","Sun Mar 26 2023 17:20:38 GMT-0500 (Central Daylight Time)","129474","fullscreen","22","129473","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","129976","0.0-11.0","","null","","","null","","","","",""
