PROLIFIC_PID,totalTime,PID,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
5f2f86864fd821374b4367bc,317.618,,0.3795024918292689,0.43103663134013426,-1.0,208.77904362247625,0.006768032086410375,0.7803030303030303,0.007575757575757576,0.8712121212121212,2.0,0.0,0.0,0.8333333333333334,0.6,0.0
61492ac26b91b5b11ba2c88b,504.727,,0.1839583646170989,0.16904627412647616,-0.8649415604739009,192.7074772393351,3.320049199322437e-10,0.0,0.0,0.1590909090909091,7.36,0.0,0.0,0.0,29.62,0.0
60234c1d5a0cf81cba76ce5d,1140.393,,0.01429893896151424,0.8473309864054296,-0.16087874748534015,210.37064349471265,0.04162660992608437,0.0,0.05303030303030303,0.1590909090909091,22.99,0.0,0.3333333333333333,0.0,56.12,0.0
6362aca86b740b1ec4cb6efb,635.299,,0.09820146629956542,0.9999546021312976,-1.0,173.19137445097417,7.964024526823147e-19,0.3712121212121212,0.007575757575757576,0.20454545454545456,1.86,0.0,0.16666666666666666,0.0,65.18,4.0
60fcd2b146529d02f1566012,442.68,,0.11125308377702355,0.9999546021312976,-1.0,182.46823168377045,9.70439612231643e-15,0.0,0.0,0.38636363636363635,7.45,0.0,0.0,0.3333333333333333,24.14,0.0
63ed12d2c25b08ba24fe8a41,496.667,,0.5235965769956961,0.4765613904295072,0.07630354193087038,171.68761243934728,1.7381462668274472e-19,0.0,0.0,0.2196969696969697,6.32,0.0,0.0,0.3333333333333333,16.07,1.0
5d412a9013864b0015b14b31,324.832,,0.03754840671967365,4.5397868702434395e-05,-0.551766580414504,209.6063060078105,0.017169181337278423,0.6590909090909091,0.0,0.3484848484848485,4.58,0.0,0.0,0.0,19.13,0.0
62ec219e5f3634408fb35580,462.284,,0.0768827590091127,0.9999546021312976,0.6054175460208772,201.5864818739901,3.1570784766824566e-06,0.1893939393939394,0.0,0.38636363636363635,10.25,0.0,0.0,0.0,29.29,0.0
594936ad4152bf0001bfd5cd,407.559,,0.626152200547187,0.8654138575735171,0.04626320174760621,173.81179834548033,1.4926401262571854e-18,0.0,0.0,0.3181818181818182,6.83,0.0,0.0,0.0,10.92,0.0
63d842d3e9626bd5fe5c17b1,675.732,,0.039050880079343105,0.9999546021312976,1.0,203.7206682092197,2.9492201406540756e-05,0.803030303030303,0.0,0.7121212121212122,9.1,0.0,0.0,0.0,47.24,1.0
631bc422eec20143118ad66b,316.584,,0.13637068856596352,4.5397868702434395e-05,1.0,166.85584941339147,1.3118541879561174e-21,0.8560606060606061,0.0,0.5151515151515151,6.89,0.0,0.0,0.5,4.68,1.0
58016c9f551314000145af58,471.173,,0.043208397383698985,4.5397868702434395e-05,-0.12603492648492823,207.5229488667443,0.001702281703267995,0.5909090909090909,0.0,0.5378787878787878,7.46,0.0,0.0,0.16666666666666666,21.06,2.0
63d1c10210ce566ce71616e8,419.72,,0.02449694035704579,0.04955705890043431,-0.15327594699395178,210.93547297650238,0.08220985421034799,0.4166666666666667,0.0,0.14393939393939395,5.71,0.0,0.0,0.16666666666666666,26.35,0.0
5e55e83cc65ccb5ed547cb04,622.936,,0.04795473408000075,0.4530827139476994,0.20662429523932763,210.68502265964187,0.06057527618542772,0.022727272727272728,0.0,0.022727272727272728,45.04,0.0,0.0,0.16666666666666666,50.17,0.0
63e5b3e89a3823139cb9d35e,335.92,,0.12481356271791823,0.10029177671898384,1.0,185.22087938797011,1.5946586213957936e-13,0.803030303030303,0.0,0.7424242424242424,7.36,0.0,0.0,0.16666666666666666,6.21,1.0
6400ea4cec0b310140841b2d,438.28,,0.039451576575688846,0.4087234372398046,-0.9573866357466077,199.24140106533716,2.7627794374980176e-07,0.22727272727272727,0.0,0.22727272727272727,10.95,0.0,0.0,0.0,15.38,0.0
6352b3c968388ef86f3556db,360.793,,0.1902148178052245,0.16009681031429432,1.0,173.96453436900921,1.7423151451118024e-18,0.14393939393939395,0.0,0.4318181818181818,2.11,0.0,0.0,0.0,8.86,0.0
63dc7b5bf451a34177b66c66,459.587,,0.21479920464284405,0.8402909707975116,-1.0,183.22764482936861,2.0997866649497893e-14,0.20454545454545456,0.0,0.3787878787878788,8.47,0.0,0.0,0.0,19.5,0.0
63d881ab484805569b553bd8,533.905,,0.027769464522686253,0.7047272443474563,0.5970279527390977,208.42754711428054,0.004584365999172263,0.12878787878787878,0.0,0.11363636363636363,4.48,0.0,0.0,0.0,28.24,0.0
63d43dc4b4b7a0e426a381cd,534.733,,0.1771375943419894,4.5397868702434395e-05,-0.07123950663493413,191.16460677616868,6.846303236617406e-11,0.0,0.0,0.32575757575757575,8.24,0.0,0.0,0.3333333333333333,19.36,0.0
5e7abb2c6c89e4000a180b4a,526.602,,0.22785204705851417,0.9999546021312976,-1.0,145.4006576497632,5.22063768484633e-31,0.0,0.0,0.45454545454545453,11.27,0.0,0.0,0.16666666666666666,30.92,0.0
63d42c21dc6f4d60e34cc337,503.41,,4.5397868702434395e-05,0.40592430778198335,0.8819615217070598,192.05601016220714,1.7040368414561652e-10,0.1893939393939394,0.0,0.16666666666666666,11.15,0.0,0.0,0.16666666666666666,33.53,0.0
62f6bc18e456bdf4bc90dd7b,1462.01,,0.07257329766813143,0.2524142758213519,-0.2610982892515934,209.4828390868341,0.014919655807780029,0.4015151515151515,0.022727272727272728,0.5454545454545454,22.21,0.0,0.0,0.16666666666666666,297.74,1.0
632aaef27780d596dc7e0a9f,667.598,,0.5024087950445945,0.8384321080428588,-0.49647295162623595,186.8939092694638,8.760896129077801e-13,0.0,0.0,0.25757575757575757,18.27,0.0,0.0,0.0,29.2,0.0
63d6873b65a6170d64a652f6,568.048,,0.08986305012738663,4.5397868702434395e-05,1.0,172.53228582905672,4.086621601797609e-19,0.007575757575757576,0.015151515151515152,0.49242424242424243,6.47,0.0,0.3333333333333333,0.0,37.95,0.0
633fa968afc8d3d2c0d8745c,449.022,,4.5397868702434395e-05,4.5397868702434395e-05,0.10592657834441165,212.07630533069548,0.3899819726538747,0.14393939393939395,0.0,0.26515151515151514,12.07,0.0,0.0,0.0,10.57,0.0
5c3161130cfe9a00012f71ff,282.039,,0.06567782758610204,4.5397868702434395e-05,0.7747682704459952,183.05579496816296,1.7632278846086917e-14,0.7954545454545454,0.0,0.5909090909090909,2.79,0.0,0.0,0.16666666666666666,2.4,0.0
5f1f3581b5cf3e103cc545c9,689.277,,0.1395207247044789,0.7411270971045092,-0.14717685882801226,200.56926321247394,1.0951983404264125e-06,0.0,0.007575757575757576,0.24242424242424243,10.55,0.0,0.0,0.16666666666666666,20.34,1.0
63d42387aba51e699ab9ce5c,283.1,,0.0018365732392976056,4.5397868702434395e-05,0.588651511382325,201.88782489842825,4.32312724566034e-06,0.6590909090909091,0.007575757575757576,0.06818181818181818,2.88,0.16666666666666666,0.0,0.0,4.94,0.0
5fa935b3d330fa0429da624a,389.613,,0.459984030935948,0.17566001545464635,1.0,183.3544389612153,2.3886670676986368e-14,0.007575757575757576,0.0,0.23484848484848486,2.54,0.0,0.0,0.0,5.89,0.0
63d97863bc1e08294519edd8,384.577,,0.16086233890862595,4.5397868702434395e-05,-1.0,182.89916192996003,1.50371516943692e-14,0.23484848484848486,0.0,0.6666666666666666,4.38,0.0,0.0,0.0,17.37,0.0
60fefd59226b2b1d87bc36db,802.65,,0.07356598325653423,4.5397868702434395e-05,0.5734016043695436,191.11967773707312,6.538905665284713e-11,0.015151515151515152,0.030303030303030304,0.3106060606060606,20.0,0.0,0.16666666666666666,0.16666666666666666,223.45,0.0
5f5691fb24d1090e6bcdf1ec,443.622,,0.34779093836247166,0.5044714147763707,-0.4796348372345158,199.65320389989202,4.232732580369904e-07,0.13636363636363635,0.0,0.1590909090909091,9.91,0.0,0.0,0.16666666666666666,33.45,0.0
5d5606cd4171ec00182e2b15,326.668,,0.09119283153293002,4.5397868702434395e-05,0.36246053502521414,193.86254918814387,1.084605332882604e-09,0.7727272727272727,0.007575757575757576,0.7121212121212122,5.8,0.16666666666666666,0.0,0.3333333333333333,4.92,1.0
6162341a644c08d5cca4b7bb,481.351,,0.05022579579548338,4.5397868702434395e-05,-0.12654442753297332,206.61308706036553,0.0006367206189041729,0.030303030303030304,0.0,0.25757575757575757,4.06,0.0,0.0,0.16666666666666666,31.98,0.0
6400de8f305c51d03c2a9a0e,380.175,,0.37772505246598614,0.7816064597059744,-0.5548533333722738,200.52287114435802,1.043657403921949e-06,0.24242424242424243,0.0,0.18181818181818182,1.94,0.0,0.0,0.0,8.9,0.0
5b184f9768a5ed0001734190,720.175,,0.024967334788720402,0.8468738301069729,-0.04827779548061222,210.92966316912418,0.08162311593215103,0.015151515151515152,0.0,0.2196969696969697,214.37,0.0,0.0,0.5,41.08,0.0
56b8de29e1d0a200051517f8,412.837,,0.15972836081429664,0.8093663767740982,-0.09486779717703396,204.05054507847743,4.174133941999757e-05,0.0,0.0,0.6893939393939394,9.92,0.0,0.0,0.16666666666666666,15.4,0.0
63fba157c9ebcb0ba6397872,377.702,,0.8148600693715737,0.20630347883235603,0.10586026922993912,194.75140032855796,2.7003407920658945e-09,0.30303030303030304,0.0,0.3333333333333333,2.81,0.0,0.0,0.3333333333333333,10.03,0.0
63e802622f8052bd67d6c5f0,381.973,,0.15078178369169318,0.4222987427454257,1.0,197.59195880817705,5.0235113636480395e-08,0.015151515151515152,0.0,0.29545454545454547,5.63,0.0,0.0,0.0,11.98,0.0
63d413840c9c512ac3dfc533,343.548,,0.2617929291647199,4.5397868702434395e-05,1.0,147.15171973024206,3.046934783622851e-30,0.12121212121212122,0.0,0.6363636363636364,1.12,0.0,0.0,0.0,8.36,0.0
63ed15bed4665c62d9e6dbb2,1424.679,,0.1351706348047498,0.7120637376301527,0.33069453647894126,209.86231046738038,0.023020096951457885,0.8484848484848485,0.0,0.5075757575757576,922.96,0.0,0.0,0.0,159.6,0.0
63e1f5009f56fcb831963f19,690.201,,0.016143520755697655,0.14545453251878554,0.14219424489119123,210.61177937159914,0.0554650356248941,0.3106060606060606,0.022727272727272728,0.22727272727272727,33.06,0.0,0.0,0.16666666666666666,74.28,0.0
5c4e31b37065de00011f795d,1070.254,,0.4040929708461237,0.9999546021312976,-1.0,128.61558682548727,2.3997779125166043e-38,0.0,0.06060606060606061,0.7424242424242424,65.57,0.0,0.16666666666666666,0.6666666666666666,53.38,0.0
572041d6fd3a5200093c1295,311.041,,0.03312238101314668,0.9999546021312976,0.8978575721678974,207.3743214736349,0.0014485291099356325,0.6818181818181818,0.0,0.6515151515151515,2.0,0.0,0.0,0.16666666666666666,11.1,0.0
63d41088860131e49a85cfac,440.54,,0.0548930995782888,4.5397868702434395e-05,0.45378905008383436,196.49798420845167,1.6268186384456952e-08,0.08333333333333333,0.0,0.1590909090909091,17.55,0.0,0.0,0.0,18.78,0.0
6400e1e1c539ed3882af8d8f,886.013,,0.18447842341220735,0.9787000035909583,-1.0,175.60440288329323,9.173461269562523e-18,0.0,0.0,0.32575757575757575,23.12,0.0,0.0,0.0,112.34,1.0
63f2e107c4d0bc684b99d2c6,405.341,,0.10418158509099741,0.6750472557774859,0.4853417843273623,208.30809399301418,0.004018534601929263,0.29545454545454547,0.0,0.6287878787878788,3.21,0.0,0.0,0.8333333333333334,17.66,0.0
5f43ef4041bb5f11a27aa07e,541.79,,0.03885649044471924,0.9595620300488227,0.827448250470924,206.8726403411448,0.0008419816557321759,0.015151515151515152,0.0,0.2196969696969697,17.05,0.0,0.16666666666666666,0.16666666666666666,40.69,0.0
5dbf692c2a1dd63f64ef5ae4,506.952,,0.1830500719083972,0.9999546021312976,-1.0,131.4145311187296,4.008890592219542e-37,0.3106060606060606,0.0,0.6363636363636364,8.44,0.0,0.0,0.5,40.78,0.0
5fd8025bcfda8b1165a0b16e,531.762,,0.6737118207029468,0.6387943571664038,0.3556340821987314,188.82648417054483,6.284916186695533e-12,0.015151515151515152,0.0,0.16666666666666666,11.18,0.0,0.0,0.16666666666666666,22.04,0.0
60fd933d5461857048f9e74c,439.649,,0.01854186122721093,0.2212420861613037,1.0,188.61227345742245,5.051071585700601e-12,0.25,0.0,0.3106060606060606,7.17,0.0,0.0,0.0,21.11,0.0
60f75a701ac4cfc5c17cceb7,528.771,,0.1694621929489683,0.4939475026598813,-0.4883390400897437,204.77937602923836,9.013510918348605e-05,0.0,0.0,0.3712121212121212,7.42,0.0,0.0,0.16666666666666666,17.54,0.0
5e87900b524dca41065df104,336.545,,0.0006009816694739395,0.9985174427327982,0.4759265107005073,205.77890906979587,0.00026066604178803245,0.5909090909090909,0.015151515151515152,0.07575757575757576,3.13,0.6666666666666666,0.0,0.6666666666666666,12.15,0.0
5edc0583f16dff0c806bdbb6,420.414,,0.16736212994899954,4.5397868702434395e-05,1.0,155.30446141988875,1.1299505875409814e-26,0.3712121212121212,0.007575757575757576,0.5833333333333334,1.59,0.0,0.0,0.3333333333333333,3.62,0.0
608d0831835bd8f85ac9237e,583.844,,0.007842169966322437,0.5986130667107987,0.6525045488037653,202.3742428039289,7.185812964654412e-06,0.09848484848484848,0.0,0.09090909090909091,18.75,0.0,0.0,0.0,45.17,0.0
6108027a71236aa28a407666,439.409,,0.16427232537463082,0.2817971557165317,-0.5124195712343828,202.83161842935135,1.1597684631131434e-05,0.0,0.0,0.3181818181818182,2.01,0.0,0.0,0.5,9.82,0.0
6005fd9c8bbd67931607e518,422.877,,0.025474477834564933,4.5397868702434395e-05,1.0,159.0396343904311,4.893836747993688e-25,0.2878787878787879,0.0,0.7727272727272727,5.68,0.0,0.0,0.16666666666666666,13.49,0.0
5ee71ce25f11c84a3e909b09,579.666,,0.11181611784387906,0.47190591072861615,-0.5873888593620786,208.65625946940742,0.005904924459247227,0.18181818181818182,0.007575757575757576,0.45454545454545453,3.62,0.0,0.0,0.0,18.43,0.0
5ec0d47ecf12be4ea2754516,433.187,,0.1262158477357939,0.20507277316366496,0.8387608624550691,195.2843706202011,4.6686377474533274e-09,0.5984848484848485,0.0,0.4166666666666667,3.24,0.0,0.0,0.3333333333333333,6.51,0.0
63e5be4daa8fac2e51d4fe91,336.715,,0.18505254646385938,0.1692837971010714,-1.0,188.46302576080618,4.337725406233127e-12,0.18181818181818182,0.0,0.36363636363636365,4.02,0.0,0.0,0.0,10.02,0.0
60ff4339f5ffb265d16b144f,460.942,,0.033780127202048676,0.5869170317303282,-0.09963868627677482,211.71644723648163,0.2271347824173316,0.3484848484848485,0.0,0.06818181818181818,15.28,0.0,0.16666666666666666,0.0,35.83,1.0
63ea4e8c0e9a66f5843ed4ac,277.195,,4.5397868702434395e-05,7.019731964777248e-05,0.8816167227559987,192.05549051520754,1.7031308245089492e-10,0.6212121212121212,0.0,0.7727272727272727,2.14,0.16666666666666666,0.0,0.8333333333333334,5.87,1.0
6361769fee0c219b0f1cc480,396.633,,0.04776958369604552,0.9999546021312976,-1.0,162.92569692471633,2.474260057532109e-23,0.15151515151515152,0.0,0.4318181818181818,5.05,0.0,0.0,0.8333333333333334,18.58,0.0
63d13b44f511eff0aef876f2,349.689,,0.8680396283879268,0.891247426875979,0.15717728251576435,165.75262535650091,4.30205728221275e-22,0.15151515151515152,0.0,0.48484848484848486,7.25,0.0,0.0,0.0,20.17,0.0
61021c2ad3b0633be797eddf,587.894,,0.018322798793897258,0.2326116708316032,-0.22308213139885155,211.73553668275795,0.23331527971111002,0.0,0.007575757575757576,0.015151515151515152,15.36,0.0,0.0,0.0,78.61,0.0
5fe354a2e44df4fb4634bbc3,397.853,,0.11432565588455956,0.39332425848171776,0.8377744892499792,200.09402498220757,6.686059648460475e-07,0.11363636363636363,0.0,0.3484848484848485,12.01,0.0,0.0,0.0,29.4,0.0
5d5a48a67ca41f0001e97f8b,407.271,,0.0072129924400376015,0.19609999267892989,-0.6090284988150314,204.22757348794744,5.030817349172101e-05,0.25757575757575757,0.0,0.16666666666666666,16.33,0.0,0.0,0.16666666666666666,10.74,0.0
5d9303bbc400a90018821b13,351.945,,0.1797032119760585,0.5899525652434566,-1.0,184.88216498541547,1.129720728012239e-13,0.38636363636363635,0.0,0.4090909090909091,9.2,0.0,0.0,0.0,16.86,1.0
63f77d4f671167ec16eee15c,414.47,,0.08453682918366724,0.421758028345315,0.14718247487322378,209.7964360910822,0.021340896879542003,0.12121212121212122,0.0,0.19696969696969696,4.34,0.0,0.0,0.0,20.32,0.0
63e576170eb086a90644efb4,371.285,,0.8291910994100973,0.41417254618994814,1.0,179.87527840015338,6.972432499182153e-16,0.08333333333333333,0.0,0.49242424242424243,2.48,0.0,0.0,0.3333333333333333,15.7,1.0
60d2d061fd054556769ca306,373.885,,0.3468327341787717,0.30973808404455244,1.0,196.67581470654267,1.953759842238605e-08,0.17424242424242425,0.0,0.4318181818181818,6.09,0.0,0.0,0.16666666666666666,3.03,0.0
5fb7c9fa2be0a83d8f8913b8,368.783,,0.0040231024523724864,0.9994998203651715,-0.948916604832799,189.46347207737148,1.2040523641770222e-11,0.007575757575757576,0.0,0.3939393939393939,2.27,0.0,0.0,0.16666666666666666,13.56,0.0
63d83eafdd418ada3528719e,,,,,,,,,,,,,,,,
63bda65b774a91e291c5b1a8,603.434,,0.015079840721802743,4.5397868702434395e-05,0.549193894189899,201.12006937445943,1.9421156487242026e-06,0.09848484848484848,0.0,0.3409090909090909,10.94,0.0,0.0,0.0,40.09,0.0
63e857fe022e159687d56f41,387.508,,0.11045885736442873,4.5397868702434395e-05,1.0,118.83354992864889,1.2828730452449493e-42,0.7954545454545454,0.0,0.9621212121212122,9.46,0.0,0.0,0.0,4.25,0.0
5bb94dea3ea7ed00017cb109,458.949,,0.16949479449060872,0.6955161059932934,-0.45506040387989993,194.62263014097667,2.36590929035544e-09,0.0,0.0,0.08333333333333333,5.46,0.0,0.0,0.16666666666666666,24.73,0.0
63d73bfc8765da5b8a06f465,889.495,,0.05220688657598399,0.18895589151873807,0.10075721978108872,206.66496777433576,0.0006732523615748801,0.0,0.007575757575757576,0.08333333333333333,31.51,0.0,0.16666666666666666,0.16666666666666666,75.31,0.0
628419137c4c3ded72e4874d,493.129,,0.11475272299494457,0.7793871612166241,0.2265702445887319,208.9821095156831,0.00848854836893515,0.0,0.0,0.25757575757575757,7.07,0.0,0.0,0.3333333333333333,11.61,0.0
63e711bb284d2bc894a057a6,737.706,,0.6728324382990304,0.6268485953783813,1.0,186.99646960483,9.725948303888593e-13,0.0,0.0,0.13636363636363635,12.1,0.0,0.0,0.16666666666666666,37.88,0.0
60ed200c728ab881912aac11,501.282,,0.532943708235384,0.4313009465264578,-0.7147143049636673,201.64679866527663,3.3620020467557416e-06,0.05303030303030303,0.0,0.5227272727272727,31.63,0.0,0.0,0.0,22.43,0.0
63d7ddc0c07dd5787084df8e,418.351,,0.08478473897924836,0.6082558195394868,-0.511308916267718,204.75873079084496,8.818663596179314e-05,0.10606060606060606,0.0,0.4393939393939394,3.12,0.0,0.0,0.16666666666666666,11.49,0.0
60fd9e6a8312b735fef884d4,729.271,,0.034851129708246324,0.23969015907212135,0.598492957277033,201.08847649850134,1.879290491460302e-06,0.0,0.0,0.06818181818181818,16.35,0.0,0.0,0.0,51.99,0.0
5e03f8517f08edece67a3137,720.008,,0.11761312497782506,4.5397868702434395e-05,0.7375163560025552,187.86878216710062,2.3662995754395813e-12,0.030303030303030304,0.022727272727272728,0.3333333333333333,38.71,0.0,0.0,0.0,32.73,0.0
61282ca83be28773ac7c421f,961.663,,0.7711620047499806,0.38870135310645804,-1.0,189.5237339664746,1.2804552701036221e-11,0.0,0.007575757575757576,0.4015151515151515,98.18,0.0,0.16666666666666666,0.16666666666666666,58.62,0.0
6310ceffa120ca2c1fbe1d92,625.906,,4.5397868702434395e-05,5.056662934367447e-05,0.951440406372708,189.4843506603869,1.2299923380180948e-11,0.0,0.0,0.1893939393939394,14.62,0.0,0.0,0.5,29.84,0.0
62d78737dcea82e9f96b957c,519.214,,4.5397868702434395e-05,4.5397868702434395e-05,0.9275134277024679,190.36191105916657,3.0140062607516386e-11,0.5075757575757576,0.0,0.3181818181818182,9.77,0.0,0.0,0.0,35.27,0.0
63d865b3e3e28b34ec2ed45c,330.253,,0.002348529507355291,4.5397868702434395e-05,1.0,176.57968011029288,2.464712980045976e-17,0.5984848484848485,0.0,0.5681818181818182,5.4,0.6666666666666666,0.0,0.8333333333333334,14.03,0.0
60fcd5602ff7c8f0866ecd0c,372.939,,0.11406386086451817,0.9999546021312976,-1.0,139.30659798488603,1.128434401941003e-33,0.2727272727272727,0.0,0.4090909090909091,5.38,0.0,0.0,0.16666666666666666,15.42,0.0
631699e51577c995252cf3fc,253.921,,0.050299561087536596,4.5397868702434395e-05,1.0,164.3947755305982,1.0911133038033736e-22,0.3787878787878788,0.0,0.25757575757575757,0.91,0.3333333333333333,0.0,0.0,1.63,0.0
62d06d1b651d6922f62fab9b,398.975,,0.016431700757363506,4.5397868702434395e-05,0.07745668035127587,210.12785658938938,0.03130979675200058,0.5984848484848485,0.0,0.36363636363636365,2.77,0.0,0.0,0.16666666666666666,29.35,0.0
627ea14463f25dce42e73d51,453.763,,0.08097338247066356,0.2867753663584147,0.5250300764349257,201.50976336697127,2.9144331061749547e-06,0.4015151515151515,0.0,0.24242424242424243,3.45,0.0,0.16666666666666666,0.16666666666666666,13.11,2.0
5fcecd70db3ccb1a7f9331c9,476.486,,0.14022057061898216,0.17521378464044757,0.07033811918057735,197.38545450847184,4.059746691652202e-08,0.007575757575757576,0.0,0.49242424242424243,11.5,0.0,0.0,0.3333333333333333,44.44,0.0
6338c2127eed17193a7a4d32,424.33,,0.003149065386709138,4.5397868702434395e-05,0.18362051557300837,211.05095635313864,0.09487221341203796,0.5757575757575758,0.0,0.18181818181818182,18.34,0.0,0.0,0.0,24.42,0.0
60aeef267e494909058ef34e,418.209,,0.07735760603305462,0.4754441003880683,0.002488441553481603,211.41194427268317,0.15044625480661744,0.5454545454545454,0.0,0.13636363636363635,8.8,0.0,0.0,0.0,16.39,1.0
63ed1fa5c88ecae92bf0c920,510.975,,0.761401136894165,0.40972497954512055,-1.0,171.96181625646443,2.294052166886122e-19,0.0,0.0,0.4621212121212121,5.83,0.0,0.0,0.0,23.41,2.0
63d7457dae12d98a8ebd18f6,464.53,,0.009769503352051088,0.49625137653932677,0.37164144603317156,208.84630804942958,0.00729445098991392,0.022727272727272728,0.0,0.4015151515151515,8.2,0.0,0.0,0.16666666666666666,25.02,0.0
602b3ed14ae791260d6d12c5,330.088,,0.4077180963423767,0.9999546021312976,-1.0,145.6017853267632,6.393154349424603e-31,0.19696969696969696,0.0,0.5757575757575758,1.64,0.0,0.0,0.16666666666666666,11.96,0.0
63d71e67dd0fcccd3cc745b0,478.435,,0.0511230665300866,4.5397868702434395e-05,1.0,172.22444956305674,2.99256608544476e-19,0.2878787878787879,0.0,0.4393939393939394,12.26,0.0,0.16666666666666666,0.3333333333333333,19.43,6.0
63e573b546bc72bbe9bffc5f,549.771,,0.23291456391802154,0.24175275968221824,-0.30332812901821343,197.3545376180666,3.9323498451279164e-08,0.0,0.0,0.15151515151515152,14.08,0.0,0.0,0.0,25.47,1.0
60f08e2a0d6d27ff93244345,377.922,,0.05209386462110752,0.2849806382638136,0.2787850955418619,206.87131952779418,0.0008407835126627767,0.4015151515151515,0.0,0.21212121212121213,11.96,0.0,0.0,0.16666666666666666,21.08,0.0
5d42abf3c9acd700010c41df,365.708,,0.19197887899321392,0.4633906473267795,0.8382058001269711,205.63887345281643,0.00022452154382202985,0.3106060606060606,0.0,0.1893939393939394,8.22,0.5,0.0,0.16666666666666666,11.62,0.0
5d5af711bb10640001afd133,465.404,,0.07113114625786424,0.550285335022571,1.0,183.57732521134565,2.996199898364158e-14,0.09848484848484848,0.0,0.4318181818181818,7.29,0.0,0.0,0.16666666666666666,11.6,0.0
